"","Name","Address.x","origname","Agency.x","Address.y","City","State","Zip","Site ID","Site Name","Agency21","Agency.y","distance"
"1795",NA,NA,NA,NA,"35889 Meadowbrook State Park Rd, Ortonville, MN 56278","Ortonville","MN","56278","13902","Bonanza Ed Center R2900401680","Department of Natural Resources","DNR",NA
"1796",NA,NA,NA,NA,"35889 Meadowborrk State Park, Ortonville, MN 56278","Ortonville","MN","56278","10092","Contact Station, Shop & Cold Storage","Department of Natural Resources","DNR",NA
"1797",NA,NA,NA,NA,"35889 Meadowbrook State Park, Ortonville, MN 56278","Ortonville","MN","56278","10093","Sanitation  & Pump House","Department of Natural Resources","DNR",NA
"1798",NA,NA,NA,NA,"1410 161st Street, Luverne, MN 56156","Luverne","MN","56156","10095","2 Sanitation R2900402690, 40472 (Electric only)","Department of Natural Resources","DNR",NA
"1799",NA,NA,NA,NA,"1410 161st Street, Luverne, MN 56156","Luverne","MN","56156","10096","Contact Station  R2900400680","Department of Natural Resources","DNR",NA
"1800",NA,NA,NA,NA,"1410 161st Street, Luverne, MN 56156","Luverne","MN","56156","10094","Interp - Visitor Center  R2900400710","Department of Natural Resources","DNR",NA
"1801",NA,NA,NA,NA,"1410 161ST ST, LUVERNE, MN 56156","LUVERNE","MN","56156","11200","Sanitation R2900404720 (Propane Only)","Department of Natural Resources","DNR",NA
"1802",NA,NA,NA,NA,"1410 161st Street, Luverne, MN 56156","Luverne","MN","56156","10098","Sanitation, Picnic Shelter #2 & Pump House","Department of Natural Resources","DNR",NA
"1803",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10100","Bath House, Inter Occ, Sanitation & Picnic Shelter #2 R2900401510, 40149, 40153, 40154","Department of Natural Resources","DNR",NA
"1804",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10101","Cold Storage, Garage & Non Ess Residence R2900401570, 40159, 40160","Department of Natural Resources","DNR",NA
"1805",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10104","Contact Station & Shed","Department of Natural Resources","DNR",NA
"1806",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","11333","Essential Residence R2900402610","Department of Natural Resources","DNR",NA
"1807",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10103","Non Essential Residence  R2900401600","Department of Natural Resources","DNR",NA
"1808",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10099","Picnic Shelter #2 & Sanitation - Group Camp","Department of Natural Resources","DNR",NA
"1809",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10105","Sanitation  R2900403030","Department of Natural Resources","DNR",NA
"1810",NA,NA,NA,NA,"1897 Camden Park Road, Lynd, MN 56157","Lynd","MN","56157","10106","Sanitation  R2900404080","Department of Natural Resources","DNR",NA
"1811",NA,NA,NA,NA,"1897 Camden Park Rd, Lynd, MN 56157","Lynd","MN","56157","10102","Shop, Cold Storage, Oil House R2900402620, 40263 & 40266","Department of Natural Resources","DNR",NA
"1812",NA,NA,NA,NA,"1400 East Lyon St, Marshall, MN 56258","Marshall","MN","56258","12958","Pump","Department of Natural Resources","DNR",NA
"1813",NA,NA,NA,NA,"101 4th St SW, Elysian, MN 56028","Elysian","MN","56028","10108","Office R2900404060","Department of Natural Resources","DNR",NA
"1814",NA,NA,NA,NA,"417 N 1st St, Elysian, MN 56028","Elysian","MN","56028","10110","Security Light - 417 N 1st - Disconnected","Department of Natural Resources","DNR",NA
"1815",NA,NA,NA,NA,"101 3rd St SW, Elysian, MN 56028","Elysian","MN","56028","10109","Security Light - Wayside Rest - Disconnected","Department of Natural Resources","DNR",NA
"1816",NA,NA,NA,NA,"301 E Main St., Elysian, MN 56028","Elysian","MN","56028","10107","Trails Center R2900402930","Department of Natural Resources","DNR",NA
"1817",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10114","Bath House  R2900400460","Department of Natural Resources","DNR",NA
"1818",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10118","Cabins (11) Sanitation (2),  Dining, Picnic - Group Camp","Department of Natural Resources","DNR",NA
"1819",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10115","Contact Station & Shop","Department of Natural Resources","DNR",NA
"1820",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10116","Contact Station R2900404020 - Fuel Only","Department of Natural Resources","DNR",NA
"1821",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10121","Electric Pedestal - Campground","Department of Natural Resources","DNR",NA
"1822",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10122","Pump - #1 Pool","Department of Natural Resources","DNR",NA
"1823",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10123","Pump - #2 Shop","Department of Natural Resources","DNR",NA
"1824",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10124","Pump - #3 North Lot","Department of Natural Resources","DNR",NA
"1825",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10117","Pump House, Pool Filter Bldg  R2900403100","Department of Natural Resources","DNR",NA
"1826",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","10120","Sanitation - Campground R2900404650","Department of Natural Resources","DNR",NA
"1827",NA,NA,NA,NA,"72158 CO Rd  30, Fairfax, MN 55332","Fairfax","MN","55332","10127","Contact Station, Cold Storage & Shop","Department of Natural Resources","DNR",NA
"1828",NA,NA,NA,NA,"72158 County Road 30, Fairfax, MN 55332","Fairfax","MN","55332","10128","Interp Occupied, Sanitation, Shelter - Upper Picnic Area","Department of Natural Resources","DNR",NA
"1829",NA,NA,NA,NA,"72158 CO Rd 30, Fairfax, MN 55332","Fairfax","MN","55332","10132","Lodging House, Cold Storage, Sanitation & Shed","Department of Natural Resources","DNR",NA
"1830",NA,NA,NA,NA,"72158 County Road 30, Fairfax, MN 55332","Fairfax","MN","55332","10131","Picnic Shelter #2 - Rustic Campground R2900400830","Department of Natural Resources","DNR",NA
"1831",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10133","Pump - River","Department of Natural Resources","DNR",NA
"1832",NA,NA,NA,NA,"72158 County Road 30, Fairfax, MN 55332","Fairfax","MN","55332","10129","Pump House at Pond R2900405190","Department of Natural Resources","DNR",NA
"1833",NA,NA,NA,NA,"1300 Summit Ave, New Ulm, MN 56073","New Ulm","MN","56073","14657","Residence - R29 40090","Department of Natural Resources","DNR",NA
"1834",NA,NA,NA,NA,"72158 County Road 30, Fairfax, MN 55332","Fairfax","MN","55332","10130","Sanitation - Main Campground  R2900400860","Department of Natural Resources","DNR",NA
"1835",NA,NA,NA,NA,"72158 CO Rd 30, Fairfax, MN 55332","Fairfax","MN","55332","10126","Shop, Garage & 2 Cold Storage","Department of Natural Resources","DNR",NA
"1836",NA,NA,NA,NA,"72158 County Road 30, Fairfax, MN 55332","Fairfax","MN","55332","10125","TrailsCenter  R2900400800","Department of Natural Resources","DNR",NA
"1837",NA,NA,NA,NA,"21371 State Hwy 15, New Ulm, MN 56073","New Ulm","MN","56073","13918","Cold Storage R2900402990","Department of Natural Resources","DNR",NA
"1838",NA,NA,NA,NA,"21371 State Hwy 15, New Ulm, MN 56073","New Ulm","MN","56073","10197","Office, Shop & Hazmat R2900400010, 40298, 40378","Department of Natural Resources","DNR",NA
"1839",NA,NA,NA,NA,"20596 Hwy 7, Hutchinson, MN 55350","Hutchinson","MN","55350","10134","Office R2900401810","Department of Natural Resources","DNR",NA
"1840",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10135","Pump - Aeration","Department of Natural Resources","DNR",NA
"1841",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10136","Cold Storage  R2900401210","Department of Natural Resources","DNR",NA
"1842",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10138","Contact Station  R2900404680","Department of Natural Resources","DNR",NA
"1843",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10139","Sanitation  R2900404690","Department of Natural Resources","DNR",NA
"1844",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10137","Sanitation & Trail Center","Department of Natural Resources","DNR",NA
"1845",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10140","Shop R2900404700","Department of Natural Resources","DNR",NA
"1846",NA,NA,NA,NA,"Boat Landing 10mi NW of Montevideo, Watson, MN 56295","Watson","MN","56295","11329","Security Light - Disconnected","Department of Natural Resources","DNR",NA
"1847",NA,NA,NA,NA,"14006 20th St NW, Watson, MN 56295","Watson","MN","56295","10148","Cold Storage R2900404600","Department of Natural Resources","DNR",NA
"1848",NA,NA,NA,NA,"14005 20th St NW, Watson, MN 56295","Watson","MN","56295","14671","Larson Tract","Department of Natural Resources","DNR",NA
"1849",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10150","Pump - Cory Lake","Department of Natural Resources","DNR",NA
"1850",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10149","Pump - Killen Waterfowl","Department of Natural Resources","DNR",NA
"1851",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10147","Security Light - Disconnected","Department of Natural Resources","DNR",NA
"1852",NA,NA,NA,NA,"14040 20th St NW, Watson, MN 56295","Watson","MN","56295","10145","Shop & 3 Cold Storage 402010, 402080, 402670, 403790","Department of Natural Resources","DNR",NA
"1853",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"13932","2 Electric Pedestal","Department of Natural Resources","DNR",NA
"1854",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10158","Bath House & 2 Shelters","Department of Natural Resources","DNR",NA
"1855",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10155","Contact Station - Office R2900403760","Department of Natural Resources","DNR",NA
"1856",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","13915","Picnic Shelters (2)","Department of Natural Resources","DNR",NA
"1857",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10159","Pump - Beach","Department of Natural Resources","DNR",NA
"1858",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10162","Pump - Office","Department of Natural Resources","DNR",NA
"1859",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10161","Pump - Shop","Department of Natural Resources","DNR",NA
"1860",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","12095","Pump - Sunrise Campground","Department of Natural Resources","DNR",NA
"1861",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10160","Pump - Zuya Group Center","Department of Natural Resources","DNR",NA
"1862",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","13933","Sanitation #2 - Wolf Pt North","Department of Natural Resources","DNR",NA
"1863",NA,NA,NA,NA,"163 State Park Rd, currie, MN 56123","currie","MN","56123","12796","Sanitation & 4 Cabins","Department of Natural Resources","DNR",NA
"1864",NA,NA,NA,NA,"163 STATE PARK RD, Currie, MN 56123","Currie","MN","56123","12797","Sanitation, 3 Cabins Rec & Dining Halls - Zuya Group Area","Department of Natural Resources","DNR",NA
"1865",NA,NA,NA,NA,"163 State Park Rd, Currie, MN 56123","Currie","MN","56123","10153","Shop, Cold & Interp Ctr","Department of Natural Resources","DNR",NA
"1866",NA,NA,NA,NA,"35365 800th Ave, Madelia, MN 56062","Madelia","MN","56062","10163","Office  R2900402410","Department of Natural Resources","DNR",NA
"1867",NA,NA,NA,NA,"35365 800th Ave, Madelia, MN 56062","Madelia","MN","56062","13916","Storage - 2 Cold, 1 Heated","Department of Natural Resources","DNR",NA
"1868",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"13973","Bison Water Tank Pump","Department of Natural Resources","DNR",NA
"1869",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10617","Cabin - Site 16 at Campground R2900404310","Department of Natural Resources","DNR",NA
"1870",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10166","Contact Station R2900404380","Department of Natural Resources","DNR",NA
"1871",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10167","Office  R2900400620","Department of Natural Resources","DNR",NA
"1872",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10165","Picnic Shelter #1 R2900400570","Department of Natural Resources","DNR",NA
"1873",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10168","Sanitation - Campground Sub-site001; R2900400560","Department of Natural Resources","DNR",NA
"1874",NA,NA,NA,NA,"54497 Gadwall Rd, Mankato, MN 56001","Mankato","MN","56001","10169","Shop & Cold Storage","Department of Natural Resources","DNR",NA
"1875",NA,NA,NA,NA,"1690 15th St NE, Sunburg, MN 56289","Sunburg","MN","56289","10170","Contact Station, Sanitation & Shelter","Department of Natural Resources","DNR",NA
"1876",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10178","Pump - Sewer Lift Station","Department of Natural Resources","DNR",NA
"1877",NA,NA,NA,NA,"9700 170th St East, Nerstrand, MN 55053","Nerstrand","MN","55053","10181","Contact Station & Sanitation","Department of Natural Resources","DNR",NA
"1878",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10185","Electric Pedestal - Group Camp","Department of Natural Resources","DNR",NA
"1879",NA,NA,NA,NA,"9700 170th St East, Nerstrand, MN 55053","Nerstrand","MN","55053","10182","Sanitation - Showers R2900505110","Department of Natural Resources","DNR",NA
"1880",NA,NA,NA,NA,"9700 170th St East, Nerstrand, MN 55053","Nerstrand","MN","55053","10183","Shed - Well R2900504240","Department of Natural Resources","DNR",NA
"1881",NA,NA,NA,NA,"308 1st Ave NW, New London, MN 56273","New London","MN","56273","10188","Office R2900404630","Department of Natural Resources","DNR",NA
"1882",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10189","Electric Other - Drum Filter","Department of Natural Resources","DNR",NA
"1883",NA,NA,NA,NA,"15 1st Ave SW, New London, MN 56273","New London","MN","56273","10190","Electric Other - Mill Pond Dam - Disconnected","Department of Natural Resources","DNR",NA
"1884",NA,NA,NA,NA,"1 Oak St NW, New London, MN 56273","New London","MN","56273","10186","Office R2900403710","Department of Natural Resources","DNR",NA
"1885",NA,NA,NA,NA,"308 1st Ave NEW, New London, MN 56273","New London","MN","56273","10187","Pump House & Raceway Shelter","Department of Natural Resources","DNR",NA
"1886",NA,NA,NA,NA,"308 1st Ave NW, New London, MN 56273","New London","MN","56273","10228","Pump House R2900403730","Department of Natural Resources","DNR",NA
"1887",NA,NA,NA,NA,"501 9TH ST, NICOLLET, MN 56074","NICOLLET","MN","56074","12155","Office R2900403870 (Leased)","Department of Natural Resources","DNR",NA
"1888",NA,NA,NA,NA,"501 9TH ST, Nicollet, MN 56075","Nicollet","MN","56075","11389","Pump -  Gilfillin","Department of Natural Resources","DNR",NA
"1889",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10193","Pump - Kollmann","Department of Natural Resources","DNR",NA
"1890",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10192","Pump - Oshawa","Department of Natural Resources","DNR",NA
"1891",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10196","Electric Other - Walleye Raceway","Department of Natural Resources","DNR",NA
"1892",NA,NA,NA,NA,"811 Pine St, Ortonville, MN 56278","Ortonville","MN","56278","10194","OffHeatColdStorage  R2900402860 - Disconnected","Department of Natural Resources","DNR",NA
"1893",NA,NA,NA,NA,"890 Pine Ave, Ortonville, MN 56278","Ortonville","MN","56278","13668","Office - Leased R2900405530","Department of Natural Resources","DNR",NA
"1894",NA,NA,NA,NA,"811 Pine St, Ortonville, MN 56278","Ortonville","MN","56278","10195","Office  R2900404280 - Disconnected","Department of Natural Resources","DNR",NA
"1895",NA,NA,NA,NA,"124 Knollwood Drive, Redwood Falls, MN 56283","Redwood Falls","MN","56283","16788","Redwood Falls Residence L#12203","Department of Natural Resources","DNR",NA
"1896",NA,NA,NA,NA,"8485 Rose St, Owatonna, MN 55060","Owatonna","MN","55060","10198","Contact Station R2900500820","Department of Natural Resources","DNR",NA
"1897",NA,NA,NA,NA,"8485 Rose St, Owatonna, MN 55060","Owatonna","MN","55060","10201","Pump House, Picnic Shelter #1 (2) & Sanitation","Department of Natural Resources","DNR",NA
"1898",NA,NA,NA,NA,"8485 Rose St, Owatonna, MN 55060","Owatonna","MN","55060","10200","Sanitation R2900500790","Department of Natural Resources","DNR",NA
"1899",NA,NA,NA,NA,"8485 Rose St, Owatonna, MN 55060","Owatonna","MN","55060","10199","Shop & Shed - Rose","Department of Natural Resources","DNR",NA
"1900",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","12403","Cabin R2900504280","Department of Natural Resources","DNR",NA
"1901",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","10203","Contact Station & Shed","Department of Natural Resources","DNR",NA
"1902",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","10212","Electric Pedestal at Campground","Department of Natural Resources","DNR",NA
"1903",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","10205","Office - Interp Occupied R2900501010","Department of Natural Resources","DNR",NA
"1904",NA,NA,NA,NA,"50499 Sakatah Lake SP Rd, Waterville, MN 56096","Waterville","MN","56096","10204","Old Wood Shop & Shed","Department of Natural Resources","DNR",NA
"1905",NA,NA,NA,NA,"NA, NA, NA NA",NA,NA,NA,"10210","Pump - #1","Department of Natural Resources","DNR",NA
"1906",NA,NA,NA,NA,"50499 Sakatah Lake SP Rd, Waterville, MN 56096","Waterville","MN","56096","10209","Pump #2 & Cabin","Department of Natural Resources","DNR",NA
"1907",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","10211","Pump House Well - Upper Group Camp","Department of Natural Resources","DNR",NA
"1908",NA,NA,NA,NA,"50499 Sakatah Lake SP Road, Waterville, MN 56096","Waterville","MN","56096","10207","Sanitation - Campground Showers R2900504270","Department of Natural Resources","DNR",NA
